,Board State,Score,Best Move,Depth
977,"((1, 0, 1), (-1, 0, -1), (-1, 1, 0))",2,"(0, 1)",6
3249,"((0, 0, 1), (0, -1, -1), (1, -1, 1))",-2,"(0, 0)",6
943,"((1, 0, 1), (-1, -1, 1), (-1, 0, 0))",2,"(0, 1)",6
3247,"((0, 0, 1), (0, -1, -1), (1, 1, -1))",-2,"(0, 0)",6
946,"((1, 0, 1), (-1, -1, 1), (0, -1, 0))",2,"(0, 1)",6
949,"((1, 0, 1), (-1, -1, 1), (0, 0, -1))",2,"(0, 1)",6
3240,"((0, 0, 1), (0, -1, 1), (1, -1, -1))",-2,"(0, 0)",6
966,"((1, 0, 1), (-1, 1, -1), (-1, 0, 0))",2,"(0, 1)",6
3237,"((0, 0, 1), (0, -1, 1), (-1, 1, -1))",0,"(0, 0)",6
967,"((1, 0, 1), (-1, 1, -1), (0, -1, 0))",2,"(0, 1)",6
3216,"((0, 0, 1), (1, -1, 1), (-1, -1, 0))",2,"(2, 2)",6
954,"((1, 0, 1), (-1, -1, 0), (1, 0, -1))",2,"(0, 1)",6
3218,"((0, 0, 1), (1, -1, 1), (-1, 0, -1))",-2,"(0, 0)",6
3220,"((0, 0, 1), (1, -1, 0), (-1, 1, -1))",0,"(0, 0)",6
3222,"((0, 0, 1), (1, -1, 0), (-1, -1, 1))",2,"(0, 1)",6
957,"((1, 0, 1), (-1, -1, 0), (-1, 1, 0))",2,"(0, 1)",6
958,"((1, 0, 1), (-1, -1, 0), (0, 1, -1))",2,"(0, 1)",6
961,"((1, 0, 1), (-1, -1, 0), (0, -1, 1))",2,"(0, 1)",6
3226,"((0, 0, 1), (1, -1, 1), (0, -1, -1))",-2,"(0, 0)",6
952,"((1, 0, 1), (-1, -1, 0), (1, -1, 0))",2,"(0, 1)",6
3213,"((0, 0, 1), (1, -1, -1), (0, -1, 1))",0,"(0, 1)",6
3212,"((0, 0, 1), (1, -1, -1), (-1, 0, 1))",0,"(0, 0)",6
3210,"((0, 0, 1), (1, -1, -1), (0, 1, -1))",2,"(0, 0)",6
3281,"((0, 0, 1), (1, 0, -1), (1, -1, -1))",2,"(0, 0)",6
3279,"((0, 0, 1), (1, 1, -1), (0, -1, -1))",2,"(2, 0)",6
917,"((1, 1, 0), (-1, 0, 1), (-1, 0, -1))",2,"(0, 2)",6
974,"((1, 0, 1), (-1, 0, -1), (1, 0, -1))",2,"(0, 1)",6
3276,"((0, 0, 1), (1, 0, -1), (-1, -1, 1))",2,"(0, 0)",6
972,"((1, 0, 1), (-1, 0, -1), (1, -1, 0))",2,"(0, 1)",6
919,"((1, 1, 0), (-1, 0, 0), (-1, 1, -1))",2,"(0, 2)",6
3274,"((0, 0, 1), (1, 0, -1), (-1, 1, -1))",2,"(0, 1)",6
3272,"((0, 0, 1), (1, 1, -1), (-1, 0, -1))",0,"(2, 1)",6
3270,"((0, 0, 1), (1, 1, -1), (-1, -1, 0))",0,"(2, 2)",6
921,"((1, 1, 0), (-1, 0, 0), (-1, -1, 1))",2,"(0, 2)",6
3204,"((0, 0, 1), (1, -1, -1), (1, -1, 0))",2,"(0, 0)",6
926,"((1, 1, 0), (-1, 1, 0), (0, -1, -1))",2,"(0, 2)",6
3206,"((0, 0, 1), (1, -1, -1), (1, 0, -1))",2,"(0, 0)",6
929,"((1, 1, 0), (-1, 0, 1), (0, -1, -1))",2,"(0, 2)",6
969,"((1, 0, 1), (-1, 1, -1), (0, 0, -1))",2,"(0, 1)",6
931,"((1, 1, 0), (-1, 0, 0), (1, -1, -1))",2,"(0, 2)",6
3257,"((0, 0, 1), (0, -1, -1), (-1, 1, 1))",0,"(1, 0)",6
3209,"((0, 0, 1), (1, -1, -1), (-1, 1, 0))",0,"(0, 0)",6
3162,"((0, 0, 1), (-1, 0, 1), (-1, 1, -1))",0,"(0, 0)",6
1005,"((1, 0, 1), (-1, 0, 0), (1, -1, -1))",2,"(0, 1)",6
843,"((1, 0, -1), (-1, 0, 0), (-1, 1, 1))",2,"(1, 1)",6
1798,"((-1, 1, -1), (0, 1, 0), (1, 0, -1))",2,"(1, 2)",6
3421,"((-1, 0, 0), (1, 1, 0), (1, -1, -1))",2,"(0, 1)",6
1027,"((1, 0, 0), (-1, 1, 0), (-1, 1, -1))",2,"(0, 1)",6
3228,"((0, 0, 1), (1, -1, 0), (1, -1, -1))",2,"(0, 0)",6
3418,"((-1, 0, 0), (1, 1, 0), (-1, -1, 1))",2,"(1, 2)",6
3130,"((0, 0, 1), (-1, 1, -1), (-1, 1, 0))",2,"(0, 0)",6
3416,"((-1, 0, 0), (1, 1, 0), (-1, 1, -1))",2,"(0, 1)",6
803,"((1, 0, -1), (0, 0, 1), (-1, 1, -1))",2,"(1, 1)",6
3131,"((0, 0, 1), (-1, 1, -1), (0, 1, -1))",2,"(0, 0)",6
798,"((1, 0, -1), (0, -1, 1), (0, 1, -1))",0,"(2, 0)",6
1025,"((1, 0, 0), (-1, 1, 1), (-1, 0, -1))",0,"(2, 1)",6
3412,"((-1, 0, 0), (1, 1, -1), (-1, 0, 1))",0,"(0, 1)",6
805,"((1, 0, -1), (0, 0, 1), (-1, -1, 1))",2,"(1, 1)",6
3410,"((-1, 0, 0), (1, 1, -1), (0, 1, -1))",2,"(0, 1)",6
3409,"((-1, 0, 0), (1, 1, -1), (-1, 1, 0))",2,"(0, 1)",6
3406,"((-1, 0, 0), (1, 1, -1), (1, 0, -1))",2,"(0, 2)",6
3133,"((0, 0, 1), (-1, 1, -1), (-1, 0, 1))",2,"(0, 0)",6
3404,"((-1, 0, 0), (1, 1, -1), (1, -1, 0))",2,"(0, 2)",6
808,"((1, 0, -1), (0, 0, 1), (1, -1, -1))",2,"(1, 0)",6
3413,"((-1, 0, 0), (1, 1, -1), (0, -1, 1))",0,"(0, 1)",6
796,"((1, 0, -1), (0, -1, 1), (1, 0, -1))",2,"(1, 0)",6
794,"((1, 0, -1), (0, -1, 1), (1, -1, 0))",2,"(1, 0)",6
1031,"((1, 0, 0), (-1, 1, 1), (0, -1, -1))",0,"(2, 0)",6
3462,"((-1, 0, -1), (1, 0, 1), (0, 1, -1))",2,"(1, 1)",6
3461,"((-1, 0, -1), (1, 0, 1), (-1, 1, 0))",2,"(1, 1)",6
3459,"((-1, 0, -1), (1, -1, 1), (0, 1, 0))",-2,"(0, 1)",6
786,"((1, 0, -1), (-1, 0, 1), (0, 1, -1))",0,"(0, 1)",6
3456,"((-1, 0, -1), (1, 0, 1), (1, 0, -1))",2,"(1, 1)",6
3454,"((-1, 0, -1), (1, 0, 1), (1, -1, 0))",2,"(1, 1)",6
3452,"((-1, 0, -1), (1, -1, 1), (1, 0, 0))",-2,"(0, 1)",6
788,"((1, 0, -1), (-1, -1, 1), (0, 0, 1))",0,"(2, 0)",6
3446,"((-1, -1, 0), (1, 0, 1), (0, -1, 1))",2,"(0, 2)",6
3445,"((-1, -1, 0), (1, 0, 1), (-1, 0, 1))",2,"(0, 2)",6
3444,"((-1, -1, 0), (1, -1, 1), (0, 0, 1))",2,"(0, 2)",6
789,"((1, 0, -1), (-1, 0, 1), (-1, 0, 1))",2,"(1, 1)",6
3442,"((-1, -1, 0), (1, 0, 1), (0, 1, -1))",2,"(1, 1)",6
3441,"((-1, -1, 0), (1, 0, 1), (-1, 1, 0))",2,"(0, 2)",6
3439,"((-1, -1, 0), (1, -1, 1), (0, 1, 0))",-2,"(0, 2)",6
790,"((1, 0, -1), (-1, 0, 1), (0, -1, 1))",2,"(1, 1)",6
3435,"((-1, -1, 0), (1, 0, 1), (1, 0, -1))",2,"(1, 1)",6
3433,"((-1, -1, 0), (1, 0, 1), (1, -1, 0))",2,"(1, 1)",6
3431,"((-1, -1, 0), (1, -1, 1), (1, 0, 0))",-2,"(0, 2)",6
3134,"((0, 0, 1), (-1, 1, -1), (0, -1, 1))",2,"(0, 0)",6
3464,"((-1, 0, -1), (1, -1, 1), (0, 0, 1))",-2,"(0, 1)",6
3400,"((-1, 0, -1), (1, 1, 0), (0, -1, 1))",2,"(1, 2)",6
3398,"((-1, 0, -1), (1, 1, -1), (0, 0, 1))",0,"(0, 1)",6
3366,"((-1, -1, 0), (1, 1, 0), (1, -1, 0))",2,"(0, 2)",6
3364,"((-1, -1, 0), (1, 1, -1), (1, 0, 0))",2,"(0, 2)",6
3146,"((0, 0, 1), (-1, 1, 1), (0, -1, -1))",2,"(2, 0)",6
1017,"((1, 0, 0), (-1, 1, -1), (1, 0, -1))",2,"(0, 2)",6
820,"((1, 0, -1), (-1, -1, 0), (1, 0, 1))",2,"(2, 1)",6
1015,"((1, 0, 0), (-1, 1, -1), (1, -1, 0))",2,"(0, 1)",6
821,"((1, 0, -1), (-1, 0, -1), (1, 0, 1))",2,"(1, 1)",6
822,"((1, 0, -1), (-1, 0, 0), (1, -1, 1))",2,"(1, 1)",6
1019,"((1, 0, 0), (-1, 1, -1), (-1, 1, 0))",2,"(0, 1)",6
825,"((1, 0, -1), (0, -1, -1), (1, 1, 0))",2,"(1, 0)",6
828,"((1, 0, -1), (0, -1, -1), (1, 0, 1))",2,"(1, 0)",6
829,"((1, 0, -1), (0, -1, 0), (1, -1, 1))",2,"(1, 0)",6
3154,"((0, 0, 1), (-1, -1, 1), (1, -1, 0))",2,"(0, 1)",6
833,"((1, 0, -1), (0, 0, -1), (1, -1, 1))",2,"(0, 1)",6
3156,"((0, 0, 1), (-1, -1, 1), (1, 0, -1))",0,"(0, 0)",6
3158,"((0, 0, 1), (-1, -1, 1), (-1, 1, 0))",2,"(0, 0)",6
841,"((1, 0, -1), (-1, -1, 0), (0, 1, 1))",2,"(2, 0)",6
842,"((1, 0, -1), (-1, 0, -1), (0, 1, 1))",2,"(1, 1)",6
826,"((1, 0, -1), (0, -1, 0), (1, 1, -1))",2,"(1, 0)",6
3368,"((-1, -1, 0), (1, 1, 0), (1, 0, -1))",2,"(0, 2)",6
818,"((1, 0, -1), (-1, 0, 0), (1, 1, -1))",0,"(1, 2)",6
3372,"((-1, -1, 0), (1, 1, -1), (0, 1, 0))",0,"(0, 2)",6
1023,"((1, 0, 0), (-1, 1, 1), (-1, -1, 0))",2,"(2, 2)",6
3137,"((0, 0, 1), (-1, 1, 1), (-1, -1, 0))",2,"(2, 2)",6
3139,"((0, 0, 1), (-1, 1, 1), (-1, 0, -1))",-2,"(0, 0)",6
3396,"((-1, 0, -1), (1, 1, 0), (0, 1, -1))",2,"(0, 1)",6
3395,"((-1, 0, -1), (1, 1, 0), (-1, 1, 0))",2,"(0, 1)",6
3393,"((-1, 0, -1), (1, 1, -1), (0, 1, 0))",2,"(0, 1)",6
3141,"((0, 0, 1), (-1, 1, 0), (-1, 1, -1))",2,"(0, 1)",6
3389,"((-1, 0, -1), (1, 1, 0), (1, 0, -1))",2,"(1, 2)",6
3387,"((-1, 0, -1), (1, 1, 0), (1, -1, 0))",2,"(1, 2)",6
3385,"((-1, 0, -1), (1, 1, -1), (1, 0, 0))",-2,"(0, 1)",6
1020,"((1, 0, 0), (-1, 1, -1), (0, 1, -1))",2,"(0, 1)",6
816,"((1, 0, -1), (-1, -1, 0), (1, 1, 0))",2,"(2, 2)",6
3379,"((-1, -1, 0), (1, 1, 0), (0, -1, 1))",2,"(0, 2)",6
3378,"((-1, -1, 0), (1, 1, 0), (-1, 0, 1))",2,"(1, 2)",6
3377,"((-1, -1, 0), (1, 1, -1), (0, 0, 1))",0,"(0, 2)",6
817,"((1, 0, -1), (-1, 0, -1), (1, 1, 0))",2,"(2, 2)",6
3143,"((0, 0, 1), (-1, 1, 0), (-1, -1, 1))",2,"(0, 0)",6
3375,"((-1, -1, 0), (1, 1, 0), (0, 1, -1))",2,"(0, 2)",6
3374,"((-1, -1, 0), (1, 1, 0), (-1, 1, 0))",2,"(1, 2)",6
3399,"((-1, 0, -1), (1, 1, 0), (-1, 0, 1))",2,"(0, 1)",6
800,"((1, 0, -1), (0, -1, 1), (0, -1, 1))",-2,"(0, 1)",6
1797,"((-1, 1, -1), (0, 1, 0), (1, -1, 0))",0,"(1, 0)",6
3531,"((-1, 0, -1), (1, -1, 0), (0, 1, 1))",2,"(2, 0)",6
4162,"((0, 0, 0), (-1, 1, -1), (1, -1, 1))",2,"(0, 0)",6
4160,"((0, 0, 0), (-1, 1, -1), (1, 1, -1))",2,"(0, 1)",6
318,"((1, -1, 0), (-1, 1, 1), (-1, 0, 0))",2,"(2, 2)",6
321,"((1, -1, 0), (-1, 1, 1), (0, -1, 0))",2,"(0, 2)",6
324,"((1, -1, 0), (-1, 1, 1), (0, 0, -1))",0,"(0, 2)",6
4152,"((0, 0, 0), (-1, 1, 1), (1, -1, -1))",2,"(0, 2)",6
4149,"((0, 0, 0), (-1, 1, 1), (-1, -1, 1))",2,"(0, 0)",6
4147,"((0, 0, 0), (-1, 1, 1), (-1, 1, -1))",2,"(0, 1)",6
328,"((1, -1, 0), (-1, 1, -1), (1, 0, 0))",2,"(0, 2)",6
329,"((1, -1, 0), (-1, 1, 0), (1, -1, 0))",2,"(0, 2)",6
331,"((1, -1, 0), (-1, 1, 0), (1, 0, -1))",2,"(0, 2)",6
333,"((1, -1, 0), (-1, 1, -1), (0, 1, 0))",2,"(0, 2)",6
334,"((1, -1, 0), (-1, 1, 0), (-1, 1, 0))",2,"(2, 2)",6
335,"((1, -1, 0), (-1, 1, 0), (0, 1, -1))",0,"(0, 2)",6
338,"((1, -1, 0), (0, 1, -1), (1, -1, 0))",2,"(0, 2)",6
340,"((1, -1, 0), (0, 1, -1), (1, 0, -1))",2,"(0, 2)",6
4134,"((0, 0, -1), (0, 1, -1), (-1, 1, 1))",2,"(0, 0)",6
342,"((1, -1, 0), (0, 1, -1), (-1, 1, 0))",2,"(2, 2)",6
4131,"((0, 0, -1), (-1, 1, 0), (-1, 1, 1))",2,"(0, 0)",6
4130,"((0, 0, -1), (-1, 1, -1), (0, 1, 1))",2,"(0, 0)",6
343,"((1, -1, 0), (0, 1, -1), (0, 1, -1))",0,"(0, 2)",6
346,"((1, -1, 0), (0, 1, 1), (-1, -1, 0))",2,"(1, 0)",6
348,"((1, -1, 0), (0, 1, 1), (-1, 0, -1))",2,"(1, 0)",6
350,"((1, -1, 0), (0, 1, 0), (-1, 1, -1))",0,"(0, 2)",6
4122,"((0, 0, -1), (0, 1, -1), (1, -1, 1))",2,"(0, 0)",6
354,"((1, -1, 0), (0, 1, 1), (0, -1, -1))",2,"(1, 0)",6
4118,"((0, 0, -1), (-1, 1, 0), (1, -1, 1))",2,"(0, 0)",6
313,"((1, -1, -1), (0, 1, 0), (0, 1, -1))",0,"(1, 2)",6
312,"((1, -1, -1), (0, 1, 0), (-1, 1, 0))",2,"(1, 0)",6
311,"((1, -1, -1), (0, 1, -1), (0, 1, 0))",2,"(2, 2)",6
310,"((1, -1, -1), (-1, 1, 0), (0, 1, 0))",2,"(2, 2)",6
254,"((1, -1, 0), (1, 0, -1), (-1, 0, 1))",2,"(1, 1)",6
4228,"((-1, 0, -1), (0, 0, 1), (1, 1, -1))",-2,"(0, 1)",6
4227,"((-1, 0, -1), (0, -1, 1), (1, 1, 0))",2,"(2, 2)",6
4226,"((-1, 0, -1), (-1, 0, 1), (1, 1, 0))",2,"(0, 1)",6
255,"((1, -1, 0), (1, 0, -1), (0, -1, 1))",2,"(1, 1)",6
4223,"((-1, -1, 0), (0, 0, 1), (1, -1, 1))",2,"(0, 2)",6
4222,"((-1, -1, 0), (0, -1, 1), (1, 0, 1))",2,"(0, 2)",6
4221,"((-1, -1, 0), (-1, 0, 1), (1, 0, 1))",2,"(0, 2)",6
258,"((1, -1, 0), (1, 1, 0), (-1, -1, 0))",2,"(1, 2)",6
4219,"((-1, -1, 0), (0, 0, 1), (1, 1, -1))",-2,"(0, 2)",6
4218,"((-1, -1, 0), (0, -1, 1), (1, 1, 0))",2,"(2, 2)",6
4217,"((-1, -1, 0), (-1, 0, 1), (1, 1, 0))",2,"(0, 2)",6
260,"((1, -1, 0), (1, 1, 0), (-1, 0, -1))",2,"(1, 2)",6
4117,"((0, 0, -1), (-1, 1, -1), (1, 0, 1))",2,"(0, 0)",6
263,"((1, -1, 0), (1, 0, 1), (-1, -1, 0))",2,"(1, 1)",6
267,"((1, -1, 0), (1, 0, 0), (-1, 1, -1))",0,"(0, 2)",6
269,"((1, -1, 0), (1, 0, 0), (-1, -1, 1))",2,"(1, 1)",6
272,"((1, -1, 0), (1, 1, 0), (0, -1, -1))",2,"(1, 2)",6
274,"((1, -1, 0), (1, 0, 1), (0, -1, -1))",2,"(1, 1)",6
289,"((1, -1, -1), (-1, 1, 1), (0, 0, 0))",2,"(2, 2)",6
292,"((1, -1, -1), (0, 1, 1), (-1, 0, 0))",2,"(1, 0)",6
295,"((1, -1, -1), (0, 1, 1), (0, -1, 0))",2,"(1, 0)",6
298,"((1, -1, -1), (0, 1, 1), (0, 0, -1))",2,"(1, 0)",6
303,"((1, -1, -1), (-1, 1, 0), (1, 0, 0))",2,"(2, 2)",6
305,"((1, -1, -1), (0, 1, -1), (1, 0, 0))",2,"(1, 0)",6
306,"((1, -1, -1), (0, 1, 0), (1, -1, 0))",2,"(1, 0)",6
308,"((1, -1, -1), (0, 1, 0), (1, 0, -1))",2,"(1, 0)",6
4170,"((0, 0, 0), (-1, 1, -1), (-1, 1, 1))",2,"(0, 0)",6
265,"((1, -1, 0), (1, 0, 1), (-1, 0, -1))",2,"(1, 1)",6
4115,"((0, 0, -1), (-1, 1, 0), (1, 1, -1))",2,"(0, 1)",6
4114,"((0, 0, -1), (-1, 1, -1), (1, 1, 0))",2,"(0, 1)",6
356,"((1, -1, 0), (0, 1, 0), (1, -1, -1))",2,"(0, 2)",6
401,"((1, -1, 0), (-1, 0, 1), (1, -1, 0))",2,"(1, 1)",6
4049,"((0, -1, 0), (-1, 1, 0), (1, 1, -1))",2,"(0, 2)",6
4048,"((0, -1, 0), (-1, 1, -1), (1, 1, 0))",2,"(0, 0)",6
403,"((1, -1, 0), (-1, 0, 1), (1, 0, -1))",0,"(0, 2)",6
4045,"((0, -1, -1), (0, 1, 0), (1, -1, 1))",2,"(0, 0)",6
4044,"((0, -1, -1), (0, 1, -1), (1, 0, 1))",2,"(0, 0)",6
4043,"((0, -1, -1), (-1, 1, 0), (1, 0, 1))",2,"(0, 0)",6
4041,"((0, -1, -1), (0, 1, 0), (1, 1, -1))",-2,"(0, 0)",6
4040,"((0, -1, -1), (0, 1, -1), (1, 1, 0))",2,"(2, 2)",6
4039,"((0, -1, -1), (-1, 1, 0), (1, 1, 0))",2,"(2, 2)",6
407,"((1, -1, 0), (-1, -1, 1), (0, 1, 0))",2,"(2, 2)",6
409,"((1, -1, 0), (-1, 0, 1), (-1, 1, 0))",2,"(2, 2)",6
410,"((1, -1, 0), (-1, 0, 1), (0, 1, -1))",0,"(0, 2)",6
4051,"((0, -1, 0), (-1, 1, -1), (1, 0, 1))",2,"(0, 0)",6
4031,"((0, -1, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 0)",6
413,"((1, -1, 0), (-1, 0, 1), (-1, 0, 1))",2,"(0, 2)",6
4028,"((0, -1, 0), (0, 1, 1), (-1, -1, 1))",2,"(0, 0)",6
414,"((1, -1, 0), (-1, 0, 1), (0, -1, 1))",2,"(0, 2)",6
4026,"((0, -1, 0), (0, 1, 1), (-1, 1, -1))",2,"(1, 0)",6
4023,"((0, -1, 0), (-1, 1, 1), (0, -1, 1))",2,"(0, 0)",6
4022,"((0, -1, 0), (-1, 1, 1), (-1, 0, 1))",2,"(0, 0)",6
418,"((1, -1, 0), (0, -1, 1), (1, 0, -1))",2,"(1, 0)",6
4020,"((0, -1, 0), (-1, 1, 1), (0, 1, -1))",0,"(0, 0)",6
4019,"((0, -1, 0), (-1, 1, 1), (-1, 1, 0))",0,"(0, 0)",6
4016,"((0, -1, 0), (-1, 1, 1), (1, 0, -1))",2,"(0, 2)",6
4014,"((0, -1, 0), (-1, 1, 1), (1, -1, 0))",2,"(0, 0)",6
421,"((1, -1, 0), (0, -1, 1), (-1, 1, 0))",0,"(0, 2)",6
4010,"((0, -1, -1), (0, 1, 1), (0, -1, 1))",2,"(0, 0)",6
412,"((1, -1, 0), (-1, -1, 1), (0, 0, 1))",2,"(0, 2)",6
4230,"((-1, 0, -1), (-1, 0, 1), (1, 0, 1))",2,"(2, 1)",6
4052,"((0, -1, 0), (-1, 1, 0), (1, -1, 1))",2,"(0, 0)",6
4055,"((0, -1, 0), (0, 1, -1), (1, 1, -1))",2,"(0, 2)",6
4106,"((0, 0, -1), (0, 1, 1), (1, -1, -1))",2,"(1, 0)",6
4103,"((0, 0, -1), (0, 1, 1), (-1, -1, 1))",2,"(0, 0)",6
4101,"((0, 0, -1), (0, 1, 1), (-1, 1, -1))",2,"(0, 0)",6
370,"((1, -1, -1), (-1, 0, 1), (1, 0, 0))",2,"(2, 2)",6
4098,"((0, 0, -1), (-1, 1, 1), (0, -1, 1))",2,"(0, 0)",6
4097,"((0, 0, -1), (-1, 1, 1), (-1, 0, 1))",2,"(0, 0)",6
4095,"((0, 0, -1), (-1, 1, 1), (0, 1, -1))",2,"(0, 1)",6
4094,"((0, 0, -1), (-1, 1, 1), (-1, 1, 0))",2,"(0, 0)",6
4091,"((0, 0, -1), (-1, 1, 1), (1, 0, -1))",0,"(0, 0)",6
4089,"((0, 0, -1), (-1, 1, 1), (1, -1, 0))",0,"(0, 0)",6
374,"((1, -1, -1), (0, -1, 1), (1, 0, 0))",2,"(1, 0)",6
376,"((1, -1, -1), (0, 0, 1), (1, -1, 0))",2,"(1, 0)",6
378,"((1, -1, -1), (0, 0, 1), (1, 0, -1))",2,"(1, 0)",6
399,"((1, -1, 0), (-1, -1, 1), (1, 0, 0))",0,"(2, 1)",6
383,"((1, -1, -1), (-1, 0, 1), (0, 1, 0))",2,"(2, 2)",6
4074,"((0, -1, 0), (0, 1, -1), (-1, 1, 1))",2,"(0, 0)",6
387,"((1, -1, -1), (0, 0, 1), (-1, 1, 0))",2,"(1, 1)",6
4071,"((0, -1, 0), (-1, 1, 0), (-1, 1, 1))",2,"(0, 0)",6
4070,"((0, -1, 0), (-1, 1, -1), (0, 1, 1))",2,"(0, 0)",6
388,"((1, -1, -1), (0, 0, 1), (0, 1, -1))",2,"(1, 0)",6
4067,"((0, -1, -1), (0, 1, 0), (-1, 1, 1))",2,"(0, 0)",6
4066,"((0, -1, -1), (0, 1, -1), (0, 1, 1))",2,"(0, 0)",6
4065,"((0, -1, -1), (-1, 1, 0), (0, 1, 1))",2,"(0, 0)",6
390,"((1, -1, -1), (-1, 0, 1), (0, 0, 1))",2,"(1, 1)",6
391,"((1, -1, -1), (0, -1, 1), (0, 0, 1))",-2,"(1, 0)",6
392,"((1, -1, -1), (0, 0, 1), (-1, 0, 1))",2,"(1, 1)",6
393,"((1, -1, -1), (0, 0, 1), (0, -1, 1))",2,"(1, 1)",6
4057,"((0, -1, 0), (0, 1, -1), (1, -1, 1))",2,"(0, 0)",6
385,"((1, -1, -1), (0, -1, 1), (0, 1, 0))",2,"(2, 0)",6
4231,"((-1, 0, -1), (0, -1, 1), (1, 0, 1))",2,"(2, 1)",6
4232,"((-1, 0, -1), (0, 0, 1), (1, -1, 1))",0,"(0, 1)",6
252,"((1, -1, 0), (1, 0, -1), (0, 1, -1))",2,"(2, 0)",6
111,"((1, -1, 1), (1, 0, -1), (-1, 0, 0))",0,"(1, 1)",6
115,"((1, -1, 1), (1, 0, -1), (0, -1, 0))",2,"(1, 1)",6
118,"((1, -1, 1), (1, 0, -1), (0, 0, -1))",2,"(2, 0)",6
122,"((1, -1, 1), (0, 1, -1), (-1, 0, 0))",2,"(2, 2)",6
123,"((1, -1, 1), (0, 1, -1), (0, -1, 0))",2,"(1, 0)",6
125,"((1, -1, 1), (0, 1, -1), (0, 0, -1))",2,"(2, 0)",6
128,"((1, -1, 1), (0, 0, -1), (1, -1, 0))",2,"(1, 0)",6
130,"((1, -1, 1), (0, 0, -1), (1, 0, -1))",2,"(1, 0)",6
133,"((1, -1, 1), (0, 0, -1), (-1, 1, 0))",0,"(1, 0)",6
134,"((1, -1, 1), (0, 0, -1), (0, 1, -1))",2,"(2, 0)",6
136,"((1, -1, 1), (0, 0, -1), (-1, 0, 1))",2,"(1, 1)",6
137,"((1, -1, 1), (0, 0, -1), (0, -1, 1))",2,"(1, 1)",6
143,"((1, -1, 1), (1, 0, 0), (-1, -1, 0))",-2,"(1, 1)",6
101,"((1, -1, 1), (0, -1, 0), (-1, 0, 1))",2,"(1, 2)",6
147,"((1, -1, 1), (1, 0, 0), (-1, 0, -1))",0,"(2, 1)",6
4370,"((0, 0, 0), (-1, -1, 1), (-1, 1, 1))",2,"(0, 2)",6
153,"((1, -1, 1), (0, 1, 0), (-1, 0, -1))",0,"(2, 1)",6
155,"((1, -1, 1), (0, 0, 1), (-1, -1, 0))",2,"(2, 2)",6
157,"((1, -1, 1), (0, 0, 1), (-1, 0, -1))",0,"(2, 1)",6
4362,"((0, 0, 0), (-1, -1, 1), (1, -1, 1))",2,"(0, 2)",6
4360,"((0, 0, 0), (-1, -1, 1), (1, 1, -1))",0,"(0, 0)",6
159,"((1, -1, 1), (0, 0, 0), (-1, 1, -1))",0,"(1, 0)",6
161,"((1, -1, 1), (0, 0, 0), (-1, -1, 1))",2,"(1, 1)",6
166,"((1, -1, 1), (1, 0, 0), (0, -1, -1))",2,"(2, 0)",6
169,"((1, -1, 1), (0, 1, 0), (0, -1, -1))",2,"(2, 0)",6
172,"((1, -1, 1), (0, 0, 1), (0, -1, -1))",-2,"(1, 0)",6
4345,"((0, 0, -1), (-1, 0, 1), (-1, 1, 1))",-2,"(0, 0)",6
4344,"((0, 0, -1), (-1, -1, 1), (0, 1, 1))",2,"(2, 0)",6
150,"((1, -1, 1), (0, 1, 0), (-1, -1, 0))",2,"(2, 2)",6
174,"((1, -1, 1), (0, 0, 0), (1, -1, -1))",2,"(1, 0)",6
100,"((1, -1, 1), (0, -1, -1), (0, 0, 1))",-2,"(1, 0)",6
97,"((1, -1, 1), (0, -1, 0), (-1, 1, 0))",0,"(1, 0)",6
3,"((1, -1, 1), (-1, 1, -1), (0, 0, 0))",2,"(2, 0)",6
9,"((1, -1, 1), (-1, 1, 0), (-1, 0, 0))",2,"(2, 2)",6
12,"((1, -1, 1), (-1, 1, 0), (0, -1, 0))",2,"(1, 2)",6
15,"((1, -1, 1), (-1, 1, 0), (0, 0, -1))",2,"(2, 0)",6
22,"((1, -1, 1), (-1, -1, 1), (0, 0, 0))",2,"(2, 2)",6
25,"((1, -1, 1), (-1, 0, 1), (-1, 0, 0))",2,"(2, 2)",6
28,"((1, -1, 1), (-1, 0, 1), (0, -1, 0))",2,"(1, 1)",6
31,"((1, -1, 1), (-1, 0, 1), (0, 0, -1))",0,"(1, 1)",6
36,"((1, -1, 1), (-1, -1, 0), (1, 0, 0))",-2,"(1, 2)",6
41,"((1, -1, 1), (-1, 0, -1), (1, 0, 0))",2,"(1, 1)",6
43,"((1, -1, 1), (-1, 0, 0), (1, -1, 0))",2,"(1, 1)",6
45,"((1, -1, 1), (-1, 0, 0), (1, 0, -1))",2,"(1, 1)",6
49,"((1, -1, 1), (-1, -1, 0), (0, 1, 0))",0,"(1, 2)",6
98,"((1, -1, 1), (0, -1, 0), (0, 1, -1))",0,"(1, 0)",6
52,"((1, -1, 1), (-1, 0, -1), (0, 1, 0))",2,"(1, 1)",6
55,"((1, -1, 1), (-1, 0, 0), (0, 1, -1))",0,"(1, 1)",6
57,"((1, -1, 1), (-1, -1, 0), (0, 0, 1))",2,"(1, 2)",6
58,"((1, -1, 1), (-1, 0, -1), (0, 0, 1))",2,"(1, 1)",6
59,"((1, -1, 1), (-1, 0, 0), (-1, 0, 1))",2,"(1, 1)",6
